token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
7-2	PSB101	7	2	italiana	italiana	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PSB101	7	3	insieme	insieme	_	_	_	_	_	linguistic	_	none	_	End=17.98	_	_	_	_
8-0	PSB054	8	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=17.98	0x1	_	_	_
8-1	PSB054	8	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PSB054	8	2	in[fatti	infatti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	2-7(3)
8-3	PSB054	8	3	vi	vi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
8-4	PSB054	8	4	volevo	volevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(3)
8-5	PSB054	8	5	chi]edere	chiedere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
8-6	PSB054	8	6	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-7	PSB054	8	7	vi	vi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	PSB054	8	8	siete	siete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	PSB054	8	9	conosciute	conosciute	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-10	PSB054	8	10	[quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(4)
8-11	PSB054	8	11	avete]	avete	_	_	_	_	_	linguistic	_	none	_	End=22.2	_	_	_	0-5(4)
9-0	PSB103	9	0	[ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=18.56	_	_	_	0-2(3)
9-1	PSB103	9	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(3)
9-2	PSB103	9	2	vero	vero	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(3)
9-3	PSB103	9	3	perché]	perché	_	_	_	_	_	linguistic	_	none	_	End=19.38	_	_	_	0-6(3)
10-0	PSB101	10	0	[eravamo	eravamo	_	_	_	_	_	linguistic	_	none	_	Begin=21.17	_	_	_	0-7(4)
10-1	PSB101	10	1	compa]gne	compagne	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(4)
10-2	PSB101	10	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PSB101	10	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PSB101	10	4	scuola	scuola	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PSB101	10	5	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=23.59	_	_	_	_
11-0	PSB103	11	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=23.88	_	_	_	_
11-1	PSB103	11	1	quant'	quant'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
11-2	PSB103	11	2	[è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(5)
11-3	PSB103	11	3	dura]to	durato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(5)
11-4	PSB103	11	4	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-5	PSB103	11	5	corso	corso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-6	PSB103	11	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-7	PSB103	11	7	lingua	lingua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-8	PSB103	11	8	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-9	PSB103	11	9	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-10	PSB103	11	10	fatto?	fatto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=26.34	_	_	_	_
12-0	PSB054	12	0	[do~]	do~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=24.149|End=24.566	_	_	_	0-3(5)
13-0	PSB102	13	0	un::	un	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=29.37	1x2	_	_	_
13-1	PSB102	13	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
13-2	PSB102	13	2	uno	uno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	PSB102	13	3	anno	anno	_	_	_	_	_	linguistic	_	none	_	End=31.17	_	_	_	_
14-0	PSB101	14	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=31.18	_	_	_	_
14-1	PSB101	14	1	n~	n~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
14-2	PSB101	14	2	dieci	dieci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PSB101	14	3	mesi	mesi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-4	PSB101	14	4	per[ò	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	3-4(?)
14-5	PSB101	14	5	in]real[tà	inrealtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	6-8(?)
14-6	PSB101	14	6	in]	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
14-7	PSB101	14	7	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-8	PSB101	14	8	meno	meno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-9	PSB101	14	9	di::	di	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	1x2	_	_	_
14-10	PSB101	14	10	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
14-11	PSB101	14	11	dieci	dieci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-12	PSB101	14	12	mesi	mesi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-13	PSB101	14	13	secondo	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-14	PSB101	14	14	me	me	_	_	_	_	_	linguistic	_	none	_	End=37.42	_	_	_	_
15-0	PSB102	15	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=32.79	_	_	_	_
15-1	PSB102	15	1	[dieci	dieci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(722)
15-2	PSB102	15	2	mesi]	mesi	_	_	_	_	_	linguistic	_	none	_	End=33.83	_	_	_	0-4(722)
16-0	PSB054	16	0	[ah]	ah	_	_	_	_	_	linguistic	_	none	_	Begin=32.892|End=33.292	_	_	_	0-2(722)
17-0	PSB101	17	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=38.24	_	_	_	_
17-1	PSB101	17	1	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PSB101	17	2	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	PSB101	17	3	dall'	dall'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
17-4	PSB101	17	4	inizio	inizio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	PSB101	17	5	novembre	novembre	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
17-6	PSB101	17	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
17-7	PSB101	17	7	a:	a	_	_	_	_	_	linguistic	_	none	_	End=42.99	0x1	_	_	_
18-0	PSB101	18	0	fine	fine	_	_	_	_	_	linguistic	_	none	_	Begin=43.98	_	_	_	_
18-1	PSB101	18	1	luglio	luglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	PSB101	18	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	PSB101	18	3	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-4	PSB101	18	4	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-5	PSB101	18	5	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	PSB101	18	6	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	PSB101	18	7	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-8	PSB101	18	8	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
18-9	PSB101	18	9	esame	esame	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-10	PSB101	18	10	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-11	PSB101	18	11	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-12	PSB101	18	12	due	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-13	PSB101	18	13	settimane	settimane	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-14	PSB101	18	14	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-15	PSB101	18	15	vacanza	vacanza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-16	PSB101	18	16	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-17	PSB101	18	17	poi	poi	_	_	_	_	_	linguistic	_	none	_	End=49.81	_	_	_	_
19-0	PSB101	19	0	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	Begin=49.975	_	_	_	_
19-1	PSB101	19	1	preso	preso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	PSB101	19	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	PSB101	19	3	certificato	certificato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-4	PSB101	19	4	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-5	PSB101	19	5	basta	basta	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
19-6	PSB101	19	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
19-7	PSB101	19	7	[in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(6)
19-8	PSB101	19	8	ago]sto	agosto	_	_	_	_	_	linguistic	_	none	_	End=53.008	_	_	_	0-3(6)
20-0	PSB102	20	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=52.108	_	_	_	_
20-1	PSB102	20	1	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(6)
20-2	PSB102	20	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=52.983	_	_	_	_
21-0	PSB101	21	0	°sì°	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=53.207|End=53.527	_	_	_	_
22-0	PSB102	22	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=53.66	_	_	_	_
22-1	PSB102	22	1	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
22-2	PSB102	22	2	è:	è	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x1	_	_	_
22-3	PSB102	22	3	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
22-4	PSB102	22	4	covid	covid	_	_	_	_	_	linguistic	_	none	_	End=55.19	_	_	_	_
23-0	PSB101	23	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=55.79	_	_	_	_
23-1	PSB101	23	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=56.225	_	_	_	_
24-0	PSB102	24	0	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=56.23	_	_	_	_
24-1	PSB102	24	1	[non]	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(?)
24-2	PSB102	24	2	[quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(?)
24-3	PSB102	24	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(?)
24-4	PSB102	24	4	posso	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(?)
24-5	PSB102	24	5	s~	s~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	0-2(?)
24-6	PSB102	24	6	studiare]	studiare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(?)
24-7	PSB102	24	7	[bene]	bene	_	_	_	_	_	linguistic	_	none	_	End=60.15	_	_	_	0-4(?)
25-0	PSB101	25	0	[c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=56.849	_	_	_	0-2(723)
25-1	PSB101	25	1	era]	era	_	_	_	_	_	linguistic	_	none	_	End=57.25	_	_	_	0-3(723)
26-0	PSB054	26	0	[a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=57.192	0x1	_	_	0-2(723)
26-1	PSB054	26	1	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(723)
26-2	PSB054	26	2	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(723)
26-3	PSB054	26	3	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(723)
26-4	PSB054	26	4	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(723)
26-5	PSB054	26	5	covid]	covid	_	_	_	_	_	linguistic	_	none	_	End=59.19	_	_	_	0-5(723)
27-0	PSB101	27	0	[°sì°]	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=59.326|End=59.599	_	_	_	0-2(7)
28-0	PSB054	28	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=60.908	_	_	_	_
28-1	PSB054	28	1	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-2	PSB054	28	2	ma:	ma	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
28-3	PSB054	28	3	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-4	PSB054	28	4	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
28-5	PSB054	28	5	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-6	PSB054	28	6	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-7	PSB054	28	7	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-8	PSB054	28	8	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-9	PSB054	28	9	bologna?	bologna	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	_
28-10	PSB054	28	10	o:?	o	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=64.7	0x1	_	_	_
29-0	PSB101	29	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=65.55	_	_	_	_
29-1	PSB101	29	1	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-2	PSB101	29	2	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-3	PSB101	29	3	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-4	PSB101	29	4	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-5	PSB101	29	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-6	PSB101	29	6	mese	mese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-7	PSB101	29	7	di	di	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
29-8	PSB101	29	8	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
29-9	PSB101	29	9	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-10	PSB101	29	10	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-11	PSB101	29	11	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-12	PSB101	29	12	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-13	PSB101	29	13	mese	mese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-14	PSB101	29	14	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-15	PSB101	29	15	lezioni	lezioni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
29-16	PSB101	29	16	online	online	_	_	_	_	_	linguistic	_	none	_	End=70.807	_	_	_	_
30-0	PSB101	30	0	primo	primo	_	_	_	_	_	linguistic	_	none	_	Begin=70.87	_	_	_	_
30-1	PSB101	30	1	mese	mese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-2	PSB101	30	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-3	PSB101	30	3	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-4	PSB101	30	4	online	online	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-5	PSB101	30	5	cina	cina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-6	PSB101	30	6	[poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(8)
30-7	PSB101	30	7	do]po	dopo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(8)
30-8	PSB101	30	8	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-9	PSB101	30	9	venuta	venuta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-10	PSB101	30	10	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-11	PSB101	30	11	italia	italia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-12	PSB101	30	12	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-13	PSB101	30	13	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	End=76.014	_	_	_	_
31-0	PSB102	31	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=72.858|End=73.158	_	_	_	0-2(8)
32-0	PSB101	32	0	esame	esame	_	_	_	_	_	linguistic	_	none	_	Begin=76.385	_	_	_	_
32-1	PSB101	32	1	online	online	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-2	PSB101	32	2	[fino	fino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(9)
32-3	PSB101	32	3	a]	a	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-1(9)
32-4	PSB101	32	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
32-5	PSB101	32	5	giugno	giugno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-6	PSB101	32	6	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-7	PSB101	32	7	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	End=80.228	_	_	_	_
33-0	PSB102	33	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=77.44|End=78.08	_	_	_	0-4(9)
34-0	PSB101	34	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=80.257	_	_	_	_
34-1	PSB101	34	1	fino	fino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
34-2	PSB101	34	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
34-3	PSB101	34	3	giugno	giugno	_	_	_	_	_	linguistic	_	none	_	End=81.6	_	_	_	_
35-0	PSB102	35	0	s[ì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=81.629|End=81.929	_	_	_	1-2(10)
36-0	PSB101	36	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=81.707	_	_	_	0-2(10)
36-1	PSB101	36	1	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-2	PSB101	36	2	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-3	PSB101	36	3	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-4	PSB101	36	4	solo	solo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-5	PSB101	36	5	meno	meno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-6	PSB101	36	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-7	PSB101	36	7	due	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-8	PSB101	36	8	mesi	mesi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-9	PSB101	36	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-10	PSB101	36	10	lezioni	lezioni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-11	PSB101	36	11	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-12	PSB101	36	12	presenza	presenza	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
36-13	PSB101	36	13	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
36-14	PSB101	36	14	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-15	PSB101	36	15	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	End=86.12	_	_	_	_
37-0	PSB054	37	0	°mhmh	mhmh	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=86.133	_	_	_	_
37-1	PSB054	37	1	ah	ah	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
37-2	PSB054	37	2	okay°	okay	_	_	_	_	_	linguistic	_	none	Volume=low	End=87.7	_	_	_	_
38-0	PSB103	38	0	°dai°	dai	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=88.7|End=89.308	_	_	_	_
39-0	PSB054	39	0	le:	le	_	_	_	_	_	linguistic	_	none	_	Begin=89.508	1x1	_	_	_
39-1	PSB054	39	1	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-2	PSB054	39	2	lezioni	lezioni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-3	PSB054	39	3	online	online	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-4	PSB054	39	4	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-5	PSB054	39	5	sempre:	sempre	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
39-6	PSB054	39	6	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	_	_	_	_	_
39-7	PSB054	39	7	u[n	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	1-2(11)
39-8	PSB054	39	8	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(11)
39-9	PSB054	39	9	pes]anti	pesanti	_	_	_	_	_	linguistic	_	none	_	End=94.2	_	_	_	0-3(11)
40-0	PSB103	40	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=93.2|End=93.7	_	_	_	0-2(11)
41-0	PSB103	41	0	mh[mh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=94.225|End=94.983	_	_	_	2-4(12)
42-0	PSB101	42	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=94.442|End=94.975	_	_	_	0-2(12)
43-0	PSB054	43	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=95.083	_	_	_	_
43-1	PSB054	43	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-2	PSB054	43	2	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-3	PSB054	43	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-4	PSB054	43	4	scuola:	scuola	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
43-5	PSB054	43	5	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
43-6	PSB054	43	6	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-7	PSB054	43	7	fatto?	fatto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	_
43-8	PSB054	43	8	[ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(13)
43-9	PSB054	43	9	ricor]di	ricordi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(13)
43-10	PSB054	43	10	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
43-11	PSB054	43	11	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
