token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
11-1	PSB088	11	ma	ma	linguistic	none	_	_	_	_	_	0-2(?)
11-2	PSB088	11	tu]	tu	linguistic	none	_	_	_	_	_	0-2(?)
11-3	PSB088	11	capisci	capisci	linguistic	none	_	_	_	_	_	_
11-4	PSB088	11	scherzi	scherzi	linguistic	none	_	_	_	_	_	_
11-5	PSB088	11	xxx?	xxx	linguistic	none	Intonation=rising	End=20.88	_	_	_	_
12-0	PSB005	12	[io	io	linguistic	none	_	Begin=18.272	_	_	_	0-2(4)
12-1	PSB005	12	io	io	linguistic	none	_	_	_	_	_	0-2(4)
12-2	PSB005	12	sì]	sì	linguistic	none	_	End=19.06	_	_	_	0-2(4)
13-0	PSB090	13	non	non	linguistic	none	_	Begin=20.9	_	_	_	_
13-1	PSB090	13	stava	stava	linguistic	none	_	_	_	_	_	_
13-2	PSB090	13	[attenta]	attenta	linguistic	none	_	End=21.91	_	_	_	0-7(232)
14-0	PSB005	14	[buon	buon	linguistic	none	_	Begin=21.48	_	_	_	0-4(?)
14-1	PSB005	14	appetito	appetito	linguistic	none	_	_	_	_	_	0-8(?)
14-2	PSB005	14	grazie]	grazie	linguistic	none	_	End=23.04	_	_	_	0-6(?)
15-0	PSB088	15	[no	no	linguistic	none	_	Begin=21.493	_	_	_	0-2(?)
15-1	PSB088	15	no	no	linguistic	none	_	_	_	_	_	0-2(?)
15-2	PSB088	15	no	no	linguistic	none	_	_	_	_	_	0-2(?)
15-3	PSB088	15	oggi	oggi	linguistic	none	_	_	_	_	_	0-4(?)
15-4	PSB088	15	così]	così	linguistic	none	_	End=23.04	_	_	_	0-4(?)
16-0	PSB087	16	[xx]	x	unknown	none	_	Begin=22.647|End=23.043	_	_	_	0-2(233)
17-0	PSB087	17	scusa	scusa	linguistic	none	_	Begin=23.44	_	_	_	_
17-1	PSB087	17	[per	per	linguistic	none	_	_	_	_	_	0-3(5)
17-2	PSB087	17	fortuna	fortuna	linguistic	none	_	_	_	_	_	0-7(5)
17-3	PSB087	17	che	che	linguistic	none	_	_	_	_	_	0-3(5)
17-4	PSB087	17	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(5)
17-5	PSB087	17	hai	hai	linguistic	none	_	_	_	_	_	0-3(5)
17-6	PSB087	17	detto]	detto	linguistic	none	_	End=25.139	_	_	_	0-5(5)
18-0	PSB088	18	[un	un	linguistic	none	_	Begin=23.851	_	_	_	0-2(5)
18-1	PSB088	18	milione	milione	linguistic	none	_	_	_	_	_	0-7(5)
18-2	PSB088	18	no	no	linguistic	none	_	_	_	_	_	0-2(5)
18-3	PSB088	18	va	va	linguistic	none	_	_	_	_	_	0-2(5)
18-4	PSB088	18	bene	bene	linguistic	none	_	_	_	_	_	0-4(5)
18-5	PSB088	18	me]z[zo]	mezzo	linguistic	none	_	End=25.301	_	_	_	0-2(5),3-5(6)
19-0	PSB086	19	[di]videre	dividere	linguistic	none	_	Begin=25.18	_	_	_	0-2(?)
19-1	PSB086	19	con	con	linguistic	none	_	_	_	_	_	_
19-2	PSB086	19	[te	te	linguistic	none	_	_	_	_	_	0-2(?)
19-3	PSB086	19	xx	x	unknown	none	_	_	_	_	_	0-2(?)
19-4	PSB086	19	così	così	linguistic	none	_	_	_	_	_	0-4(?)
19-5	PSB086	19	ta]nto	tanto	linguistic	none	_	End=28.28	_	_	_	0-2(?)
20-0	PSB088	20	[xxxx]	x	unknown	none	_	Begin=25.836|End=26.454	_	_	_	0-4(234)
21-0	PSB005	21	[no	no	linguistic	none	_	Begin=25.84	_	_	_	0-2(?)
21-1	PSB005	21	perché	perché	linguistic	none	_	_	_	_	_	0-6(?)
21-2	PSB005	21	mi	mi	linguistic	none	_	_	_	_	_	0-2(?)
21-3	PSB005	21	fa	fa	linguistic	none	_	_	_	_	_	0-2(?)
21-4	PSB005	21	molto	molto	linguistic	none	_	_	_	_	_	0-5(?)
21-5	PSB005	21	male	male	linguistic	none	_	_	_	_	_	0-4(?)
21-6	PSB005	21	la	la	linguistic	none	_	_	_	_	_	0-2(?)
21-7	PSB005	21	te~]	te~	linguistic	none	Interrupted=Yes	End=28.04	_	_	_	0-3(?)
22-0	PSB088	22	[dai]	dai	linguistic	none	_	Begin=27.147|End=27.602	_	_	_	0-3(235)
23-0	PSB005	23	mi	mi	linguistic	none	_	Begin=28.386	_	_	_	_
23-1	PSB005	23	fa	fa	linguistic	none	_	_	_	_	_	_
23-2	PSB005	23	abba[stanza	abbastanza	linguistic	none	_	_	_	_	_	4-10(7)
23-3	PSB005	23	male]	male	linguistic	none	_	_	_	_	_	0-4(7)
23-4	PSB005	23	la	la	linguistic	none	_	_	_	_	_	_
23-5	PSB005	23	testa	testa	linguistic	none	_	_	_	_	_	_
23-6	PSB005	23	oggi	oggi	linguistic	none	_	_	_	_	_	_
23-7	PSB005	23	meglio	meglio	linguistic	none	_	_	_	_	_	_
23-8	PSB005	23	di	di	linguistic	none	_	_	_	_	_	_
23-9	PSB005	23	no	no	linguistic	none	_	End=30.999	_	_	_	_
24-0	PSB090	24	[ah	ah	linguistic	none	_	Begin=28.766	_	_	_	0-2(7)
24-1	PSB090	24	okay]	okay	linguistic	none	_	End=29.566	_	_	_	0-4(7)
25-0	PSB086	25	sicu[ra]?	sicura	linguistic	none	Intonation=rising	Begin=31.075|End=31.845	_	_	_	4-6(8)
26-0	PSB088	26	[sa]lute	salute	linguistic	none	_	Begin=31.49|End=31.973	_	_	_	0-2(8)
27-0	PSB005	27	cin	cin	linguistic	none	_	Begin=31.986	_	_	_	_
27-1	PSB005	27	io	io	linguistic	none	_	_	_	_	_	_
27-2	PSB005	27	faccio	faccio	linguistic	none	_	_	_	_	_	_
27-3	PSB005	27	cin	cin	linguistic	none	_	_	_	_	_	_
27-4	PSB005	27	con	con	linguistic	none	_	_	_	_	_	_
27-5	PSB005	27	la	la	linguistic	none	_	_	_	_	_	_
27-6	PSB005	27	[pizza	pizza	linguistic	none	_	_	_	_	_	0-5(9)
27-7	PSB005	27	cin]	cin	linguistic	none	_	End=33.87	_	_	_	0-3(9)
28-0	PSB086	28	[cin	cin	linguistic	none	_	Begin=33.22	_	_	_	0-3(9)
28-1	PSB086	28	cin	cin	linguistic	none	_	_	_	_	_	0-3(9)
28-2	PSB086	28	va]	va	linguistic	none	_	_	_	_	_	0-2(9)
28-3	PSB086	28	bene	bene	linguistic	none	_	End=34.176	_	_	_	_
29-0	PSB005	29	cin	cin	linguistic	none	_	Begin=34.203|End=34.603	_	_	_	_
30-0	PSB005	30	cin	cin	linguistic	none	_	Begin=35.044|End=35.353	_	_	_	_
31-0	PSB005	31	buon	buon	linguistic	none	_	Begin=36.213	_	_	_	_
31-1	PSB005	31	appetito	appetito	linguistic	none	_	End=36.941	_	_	_	_
32-0	PSB086	32	buon	buon	linguistic	none	_	Begin=37.176	_	_	_	_
32-1	PSB086	32	appe~	appe~	linguistic	none	Interrupted=Yes	_	_	_	_	_
32-2	PSB086	32	grazie	grazie	linguistic	none	_	_	_	_	_	_
32-3	PSB086	32	altret[tanto]	altrettanto	linguistic	none	_	End=38.89	_	_	_	6-11(10)
33-0	PSB087	33	[@massimiliano]	massimiliano	linguistic	none	_	Begin=38.31	_	_	_	0-13(10)
33-1	PSB087	33	davvero	davvero	linguistic	none	_	_	_	_	_	_
33-2	PSB087	33	non	non	linguistic	none	_	_	_	_	_	_
33-3	PSB087	33	mangi?	mangi	linguistic	none	Intonation=rising	End=39.96	_	_	_	_
34-0	PSB005	34	{ride}	{ride}	nonverbalbehavior	none	_	Begin=41.833|End=42.513	_	_	_	_
35-0	PSB087	35	ancora	ancora	linguistic	none	_	Begin=44.15	_	_	_	_
35-1	PSB087	35	non	non	linguistic	none	_	_	_	_	_	_
35-2	PSB087	35	hai	hai	linguistic	none	_	_	_	_	_	_
35-3	PSB087	35	finito	finito	linguistic	none	_	_	_	_	_	_
35-4	PSB087	35	quel	quel	linguistic	none	_	_	_	_	_	_
35-5	PSB087	35	pani[no]	panino	linguistic	none	_	End=46.0	_	_	_	4-6(11)
36-0	PSB090	36	[ho]	ho	linguistic	none	_	Begin=45.853	_	_	_	0-2(11)
36-1	PSB090	36	appena	appena	linguistic	none	_	_	_	_	_	_
36-2	PSB090	36	iniziato	iniziato	linguistic	none	_	End=47.051	_	_	_	_
37-0	PSB087	37	oh	oh	linguistic	none	_	Begin=47.38	_	_	_	_
37-1	PSB087	37	mamma	mamma	linguistic	none	_	_	_	_	_	_
37-2	PSB087	37	mia	mia	linguistic	none	_	End=48.287	_	_	_	_
38-0	PSB087	38	tu	tu	linguistic	none	_	Begin=49.35	_	_	_	_
38-1	PSB087	38	mangi?	mangi	linguistic	none	Intonation=rising	End=50.103	_	_	_	_
39-0	PSB086	39	@sasha	sasha	linguistic	all	Language=NO_ISO_CODE	Begin=52.684	_	_	_	_
39-1	PSB086	39	zahryzesh	zahryzesh	linguistic	all	Language=NO_ISO_CODE	_	_	_	_	_
39-2	PSB086	39	shchos?	shchos	linguistic	all	Intonation=rising|Language=NO_ISO_CODE	End=53.75	_	_	_	_
41-0	PSB005	41	bisogna	bisogna	linguistic	none	_	Begin=57.0	_	_	_	_
41-1	PSB005	41	prima	prima	linguistic	none	_	_	_	_	_	_
41-2	PSB005	41	mangiare	mangiare	linguistic	none	_	_	_	_	_	_
41-3	PSB005	41	poi	poi	linguistic	none	_	_	_	_	_	_
41-4	PSB005	41	bere	bere	linguistic	none	_	End=58.779	_	_	_	_
42-0	PSB088	42	no	no	linguistic	none	_	Begin=59.386	_	_	_	_
42-1	PSB088	42	io	io	linguistic	none	_	End=60.258	_	_	_	_
43-0	PSB088	43	ecco	ecco	linguistic	none	_	Begin=60.933|End=61.33	_	_	_	_
44-0	PSB088	44	panino	panino	linguistic	none	_	Begin=62.676	_	_	_	_
44-1	PSB088	44	xxxx	x	unknown	none	_	End=64.007	_	_	_	_
45-0	PSB088	45	muffin	muffin	linguistic	none	_	Begin=65.77|End=66.22	_	_	_	_
46-0	PSB086	46	sì	sì	linguistic	none	_	Begin=66.4	_	_	_	_
46-1	PSB086	46	guarda	guarda	linguistic	none	_	_	_	_	_	_
46-2	PSB086	46	fai	fai	linguistic	none	_	_	_	_	_	_
46-3	PSB086	46	[fa~	fa~	linguistic	none	Interrupted=Yes	_	_	_	_	0-3(12)
46-4	PSB086	46	fai]	fai	linguistic	none	_	End=67.471	_	_	_	0-3(12)
47-0	PSB087	47	[no	no	linguistic	none	_	Begin=67.04	_	_	_	0-2(12)
47-1	PSB087	47	no]n	non	linguistic	none	_	_	_	_	_	0-2(12)
47-2	PSB087	47	è	è	linguistic	none	_	_	_	_	_	_
47-3	PSB087	47	di	di	linguistic	none	_	_	_	_	_	_
47-4	PSB087	47	u[more]	umore	linguistic	none	_	End=68.235	_	_	_	1-5(13)
48-0	PSB086	48	[una]	una	linguistic	none	_	Begin=67.86	_	_	_	0-3(13)
48-1	PSB086	48	traduzione	traduzione	linguistic	none	_	_	_	_	_	_
48-2	PSB086	48	perché	perché	linguistic	none	_	_	_	_	_	_
48-3	PSB086	48	parla:	parla	linguistic	none	_	_	4x1	_	_	_
48-4	PSB086	48	{P}	{P}	shortpause	none	_	_	_	_	_	_
48-5	PSB086	48	tanto	tanto	linguistic	none	_	_	_	_	_	_
48-6	PSB086	48	ucraino	ucraino	linguistic	none	_	_	_	_	_	_
48-7	PSB086	48	eh	eh	linguistic	none	_	End=71.61	_	_	_	_
49-0	PSB005	49	no	no	linguistic	none	_	Begin=71.72	_	_	_	_
49-1	PSB005	49	poi	poi	linguistic	none	_	_	_	_	_	_
49-2	PSB005	49	ci	ci	linguistic	none	_	_	_	_	_	_
49-3	PSB005	49	penserò	penserò	linguistic	none	_	_	_	_	_	_
49-4	PSB005	49	come	come	linguistic	none	_	_	_	_	_	_
49-5	PSB005	49	fare	fare	linguistic	none	_	End=73.757	_	_	_	_
50-0	PSB086	50	lui	lui	linguistic	none	_	Begin=73.765	_	_	_	_
50-1	PSB086	50	dice	dice	linguistic	none	_	_	_	_	_	_
50-2	PSB086	50	che	che	linguistic	none	_	_	_	_	_	_
50-3	PSB086	50	è	è	linguistic	none	_	_	_	_	_	_
50-4	PSB086	50	un	un	linguistic	none	_	_	_	_	_	_
50-5	PSB086	50	po'	po'	linguistic	none	_	_	_	_	_	_
50-6	PSB086	50	negato	negato	linguistic	none	_	End=75.36	_	_	_	_
51-0	PSB086	51	con	con	linguistic	none	_	Begin=76.26	_	_	_	_
51-1	PSB086	51	le	le	linguistic	none	_	_	_	_	_	_
51-2	PSB086	51	lingue	lingue	linguistic	none	_	_	_	_	_	_
51-3	PSB086	51	eh	eh	linguistic	none	_	End=77.18	_	_	_	_
52-0	PSB005	52	poi	poi	linguistic	none	_	Begin=77.199	_	_	_	_
52-1	PSB005	52	ci	ci	linguistic	none	_	_	_	_	_	_
52-2	PSB005	52	penserò	penserò	linguistic	none	_	_	_	_	_	_
52-3	PSB005	52	{P}	{P}	shortpause	none	_	_	_	_	_	_
52-4	PSB005	52	mi	mi	linguistic	none	_	_	_	_	_	_
52-5	PSB005	52	mi	mi	linguistic	none	_	_	_	_	_	_
52-6	PSB005	52	orga[nizzerò]	organizzerò	linguistic	none	_	End=79.699	_	_	_	4-11(14)
53-0	PSB088	53	[io::]	io	linguistic	none	_	Begin=79.007|End=79.824	1x2	_	_	0-2(14)
54-0	PSB088	54	ma	ma	linguistic	none	_	Begin=80.324	_	_	_	_
54-1	PSB088	54	{P}	{P}	shortpause	none	_	_	_	_	_	_
54-2	PSB088	54	guarda	guarda	linguistic	none	_	End=81.501	_	_	_	_
55-0	PSB088	55	e:h	eh	linguistic	none	_	Begin=83.199	0x1	_	_	_
55-1	PSB088	55	due	due	linguistic	none	_	_	_	_	_	_
55-2	PSB088	55	anni	anni	linguistic	none	_	_	_	_	_	_
55-3	PSB088	55	eh	eh	linguistic	none	_	_	_	_	_	_
55-4	PSB088	55	repubblica	repubblica	linguistic	none	_	_	_	_	_	_
55-5	PSB088	55	ceca	ceca	linguistic	none	_	End=85.382	_	_	_	_
56-0	PSB005	56	mhmh	mhmh	linguistic	none	_	Begin=85.397|End=85.772	_	_	_	_
57-0	PSB088	57	non	non	linguistic	none	_	Begin=85.787	_	_	_	_
57-1	PSB088	57	parlo	parlo	linguistic	none	_	End=86.331	_	_	_	_
58-0	PSB005	58	m:h	mh	linguistic	none	_	Begin=86.742|End=87.213	0x1	_	_	_
59-0	PSB088	59	proprio	proprio	linguistic	none	_	Begin=87.253|End=87.722	_	_	_	_
60-0	PSB088	60	vabbè:	vabbè	linguistic	none	_	Begin=87.973|End=88.855	4x1	_	_	_
61-0	PSB088	61	qualche	qualche	linguistic	none	_	Begin=89.22	_	_	_	_
61-1	PSB088	61	{P}	{P}	shortpause	none	_	_	_	_	_	_
61-2	PSB088	61	parola	parola	linguistic	none	_	End=90.051	_	_	_	_
62-0	PSB088	62	xx	x	unknown	none	_	Begin=90.434|End=90.786	_	_	_	_
63-0	PSB005	63	mhmh	mhmh	linguistic	none	_	Begin=90.89|End=91.191	_	_	_	_
64-0	PSB088	64	però	però	linguistic	none	_	Begin=91.199|End=91.618	_	_	_	_
65-0	PSB088	65	ungheria	ungheria	linguistic	none	_	Begin=93.896|End=94.544	_	_	_	_
66-0	PSB005	66	vabbè	vabbè	linguistic	none	_	Begin=95.566	_	_	_	_
66-1	PSB005	66	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
66-2	PSB005	66	ungherese	ungherese	linguistic	none	_	_	_	_	_	_
66-3	PSB005	66	è	è	linguistic	none	_	_	_	_	_	_
66-4	PSB005	66	impossibile	impossibile	linguistic	none	_	End=97.088	_	_	_	_
67-0	PSB088	67	sai	sai	linguistic	none	_	Begin=99.338	_	_	_	_
67-1	PSB088	67	che	che	linguistic	none	_	_	_	_	_	_
67-2	PSB088	67	{P}	{P}	shortpause	none	_	_	_	_	_	_
67-3	PSB088	67	non	non	linguistic	none	_	_	_	_	_	_
67-4	PSB088	67	lo	lo	linguistic	none	_	_	_	_	_	_
67-5	PSB088	67	so::	so	linguistic	none	_	End=101.875	1x2	_	_	_
68-0	PSB088	68	un	un	linguistic	none	_	Begin=111.551	_	_	_	_
68-1	PSB088	68	anno	anno	linguistic	none	_	_	_	_	_	_
68-2	PSB088	68	{P}	{P}	shortpause	none	_	_	_	_	_	_
68-3	PSB088	68	però:	però	linguistic	none	_	End=113.191	3x1	_	_	_
69-0	PSB088	69	qualche	qualche	linguistic	none	_	Begin=114.823	_	_	_	_
69-1	PSB088	69	parola	parola	linguistic	none	_	End=115.676	_	_	_	_
70-0	PSB005	70	vabbè	vabbè	linguistic	none	_	Begin=116.265	_	_	_	_
70-1	PSB005	70	ma	ma	linguistic	none	_	_	_	_	_	_
70-2	PSB005	70	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
70-3	PSB005	70	ungherese	ungherese	linguistic	none	_	_	_	_	_	_
70-4	PSB005	70	non	non	linguistic	none	_	_	_	_	_	_
70-5	PSB005	70	è	è	linguistic	none	_	_	_	_	_	_
70-6	PSB005	70	c~	c~	linguistic	none	Interrupted=Yes	End=117.735	_	_	_	_
71-0	PSB088	71	come	come	linguistic	none	_	Begin=117.757	_	_	_	_
71-1	PSB088	71	cinese	cinese	linguistic	none	_	_	_	_	_	_
71-2	PSB088	71	[eh]	eh	linguistic	none	_	End=118.815	_	_	_	0-2(15)
72-0	PSB005	72	[non	non	linguistic	none	_	Begin=118.463	_	_	_	0-3(15)
72-1	PSB005	72	si]	si	linguistic	none	_	_	_	_	_	0-2(15)
72-2	PSB005	72	può	può	linguistic	none	_	_	_	_	_	_
72-3	PSB005	72	imparare	imparare	linguistic	none	_	End=119.514	_	_	_	_
73-0	PSB088	73	come	come	linguistic	none	_	Begin=119.522	_	_	_	_
73-1	PSB088	73	cinese	cinese	linguistic	none	_	_	_	_	_	_
73-2	PSB088	73	sì	sì	linguistic	none	_	_	_	_	_	_
73-3	PSB088	73	una	una	linguistic	none	_	_	_	_	_	_
73-4	PSB088	73	{P}	{P}	shortpause	none	_	_	_	_	_	_
73-5	PSB088	73	una	una	linguistic	none	_	_	_	_	_	_
73-6	PSB088	73	lingua	lingua	linguistic	none	_	_	_	_	_	_
73-7	PSB088	73	è	è	linguistic	none	_	_	_	_	_	_
73-8	PSB088	73	più	più	linguistic	none	_	_	_	_	_	_
73-9	PSB088	73	diversa	diversa	linguistic	none	_	_	_	_	_	_
73-10	PSB088	73	di	di	linguistic	none	_	_	_	_	_	_
73-11	PSB088	73	m~	m~	linguistic	none	Interrupted=Yes	_	_	_	_	_
73-12	PSB088	73	del	del	linguistic	none	_	_	_	_	_	_
73-13	PSB088	73	mondo	mondo	linguistic	none	_	End=123.838	_	_	_	_
74-0	PSB005	74	sì	sì	linguistic	none	_	Begin=123.845	_	_	_	_
74-1	PSB005	74	infatti	infatti	linguistic	none	_	End=124.588	_	_	_	_
75-0	PSB088	75	e:h	eh	linguistic	none	_	Begin=125.036|End=125.86	0x1	_	_	_
76-0	PSB088	76	inglese::	inglese	linguistic	none	_	Begin=126.353	6x2	_	_	_
76-1	PSB088	76	non	non	linguistic	none	_	_	_	_	_	_
76-2	PSB088	76	parlo	parlo	linguistic	none	_	_	_	_	_	_
76-3	PSB088	76	però	però	linguistic	none	_	End=128.882	_	_	_	_
77-0	PSB088	77	capisco	capisco	linguistic	none	_	Begin=129.172|End=130.191	_	_	_	_
78-0	PSB088	78	e	e	linguistic	none	_	Begin=130.999	_	_	_	_
78-1	PSB088	78	leggo	leggo	linguistic	none	_	End=132.014	_	_	_	_
79-0	PSB088	79	perché	perché	linguistic	none	_	Begin=133.367	_	_	_	_
79-1	PSB088	79	ehm	ehm	linguistic	none	_	_	_	_	_	_
79-2	PSB088	79	con:	con	linguistic	none	_	End=135.132	2x1	_	_	_
80-0	PSB088	80	$compiuteri	compiuteri	linguistic	none	Orthography=Yes	Begin=135.661	_	_	_	_
80-1	PSB088	80	tutta	tutta	linguistic	none	_	_	_	_	_	_
80-2	PSB088	80	la	la	linguistic	none	_	_	_	_	_	_
80-3	PSB088	80	vita	vita	linguistic	none	_	_	_	_	_	_
80-4	PSB088	80	è	è	linguistic	none	_	_	_	_	_	_
80-5	PSB088	80	[tutto]	tutto	linguistic	none	_	_	_	_	_	0-5(16)
80-6	PSB088	80	inglese	inglese	linguistic	none	_	End=138.779	_	_	_	_
81-0	PSB005	81	[mhmh]	mhmh	linguistic	none	_	Begin=137.672|End=138.121	_	_	_	0-4(16)
82-0	PSB005	82	mhmh	mhmh	linguistic	none	_	Begin=138.819|End=139.282	_	_	_	_
83-0	PSB088	83	vabbè	vabbè	linguistic	none	_	Begin=139.735	_	_	_	_
83-1	PSB088	83	hai	hai	linguistic	none	_	_	_	_	_	_
83-2	PSB088	83	capito	capito	linguistic	none	_	End=140.64	_	_	_	_
84-0	PSB088	84	no~	no~	linguistic	none	Interrupted=Yes	Begin=141.89	_	_	_	_
84-1	PSB088	84	non	non	linguistic	none	_	_	_	_	_	_
84-2	PSB088	84	è:	è	linguistic	none	_	End=142.86	0x1	_	_	_
85-0	PSB088	85	e:h	eh	linguistic	none	_	Begin=144.151	0x1	_	_	_
85-1	PSB088	85	ragazz(e)	ragazze	linguistic	none	_	_	_	_	6-7(0)	_
85-2	PSB088	85	da	da	linguistic	none	_	_	_	_	_	_
85-3	PSB088	85	inghilterra	inghilterra	linguistic	none	_	_	_	_	_	_
85-4	PSB088	85	che	che	linguistic	none	_	_	_	_	_	_
85-5	PSB088	85	dicono	dicono	linguistic	none	_	_	_	_	_	_
85-6	PSB088	85	{imita_inglese}	{imita_inglese}	nonverbalbehavior	none	_	End=148.779	_	_	_	_
86-0	PSB088	86	perché	perché	linguistic	none	_	Begin=149.866	_	_	_	_
86-1	PSB088	86	non	non	linguistic	none	_	_	_	_	_	_
86-2	PSB088	86	capiscono	capiscono	linguistic	none	_	_	_	_	_	_
86-3	PSB088	86	nessuno	nessuno	linguistic	none	_	_	_	_	_	_
86-4	PSB088	86	quello	quello	linguistic	none	_	_	_	_	_	_
86-5	PSB088	86	non	non	linguistic	none	_	_	_	_	_	_
86-6	PSB088	86	è	è	linguistic	none	_	_	_	_	_	_
86-7	PSB088	86	inglese	inglese	linguistic	none	_	_	_	_	_	_
86-8	PSB088	86	quello	quello	linguistic	none	_	_	_	_	_	_
